序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
236	做多	精品	1	8	6	75.0%	75.0%	0.000	78.7	-	+1.52%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI<40（宽松）
237	做多	精品	1	8	6	75.0%	75.0%	0.000	78.7	空头80%	+1.52%	ATR波动率比>1.2（宽松） & KDJ-K<25（严格） & MACD柱>0(多头)（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
238	做多	精品	1	16	12	75.0%	75.0%	0.000	78.7	空头78%  震荡67%	+3.04%	布林中区<0.35（严格） & KDJ-K<35（宽松） & MACD柱翻正（严格） & OBV方向买压（宽松） & RSI温和<50（宽松）
239	做多	精品	1	12	9	75.0%	75.0%	0.000	78.7	空头86%  ⚠震荡60%	+2.28%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & KDJ-J<25（宽松） & KDJ-K<25（严格） & MACD柱>0(多头)（宽松）
240	做多	精品	1	8	6	75.0%	75.0%	0.000	78.7	空头80%	+1.52%	ATR波动率比>1.2（宽松） & KDJ-K<25（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
241	做多	精品	1	12	9	75.0%	75.0%	0.000	78.7	空头80%  震荡71%	+2.28%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & KDJ-K<25（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松）
242	做多	精品	1	24	18	75.0%	75.0%	0.000	78.7	空头67%  震荡89%	+4.56%	布林位置<0.25（宽松） & 连续阴线≥2（宽松） & 下影线/实体>1.5（宽松） & MA5斜率向下（宽松） & OBV方向买压（宽松）
243	做多	精品	1	8	6	75.0%	75.0%	0.000	78.7	-	+1.52%	布林位置<0.15（严格） & 连续阴线≥2（宽松） & 下影线/实体>1.5（宽松） & OBV方向买压（宽松） & RSI温和<45（严格）
244	做空	精品	1	8	7	87.5%	87.5%	0.000	78.7	-	+4.52%	ATR波动率比>1.2（宽松） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 上影线/实体>1.5（宽松）
245	做空	精品	1	9	6	66.7%	66.7%	0.000	78.7	多头57%	+2.46%	MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 上影线/实体>1.5（宽松）
246	做空	精品	1	9	6	66.7%	66.7%	0.000	78.7	-	+2.46%	MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
247	做多	精品	2	23	17	73.9%	73.9%	0.011	78.3	空头82%  震荡75%	+4.02%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & RSI<40（宽松）
248	做多	精品	2	23	17	73.9%	73.9%	0.011	78.3	空头82%  震荡75%	+4.02%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & RSI温和<50（宽松）
249	做多	精品	2	23	17	73.9%	73.9%	0.011	78.3	空头82%  震荡75%	+4.02%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格）
250	做空	精品	2	26	16	61.5%	61.5%	0.000	78.0	多头60%  震荡67%	+5.24%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & MA5斜率>0.05%（严格）
251	做多	精品	4	50	37	74.0%	75.9%	0.046	78.0	⚠空头62%  震荡88%	+8.80%	布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
252	做多	精品	4	48	35	72.9%	74.5%	0.042	78.0	⚠空头62%  震荡86%	+7.72%	布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
253	做多	精品	2	24	18	75.0%	74.8%	0.021	77.8	空头80%	+4.56%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<30（严格）
254	做多	精品	2	24	18	75.0%	74.8%	0.021	77.8	空头86%  ⚠震荡60%	+4.56%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.8（严格）
255	做多	精品	2	24	18	75.0%	74.8%	0.021	77.8	空头88%  ⚠震荡50%	+4.56%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & 量比>1.8（严格）
256	做多	精品	3	44	32	72.7%	72.6%	0.017	77.8	空头77%  ⚠震荡62%	+6.96%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比温和>1.1（宽松）
257	做多	精品	3	44	32	72.7%	72.6%	0.017	77.8	空头78%  ⚠震荡58%	+6.96%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
258	做多	精品	3	44	32	72.7%	72.6%	0.017	77.8	空头78%  ⚠震荡58%	+6.96%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI温和<45（严格）
259	做多	精品	3	38	29	76.3%	77.4%	0.037	77.6	空头76%  震荡76%	+7.92%	KDJ-K<35（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比温和>1.1（宽松）
260	做多	精品	2	41	30	73.2%	73.1%	0.008	77.3	空头75%  震荡71%	+6.74%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
261	做多	精品	2	18	14	77.8%	77.5%	0.025	77.1	空头86%	+4.12%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<30（严格） & 量比>1.8（严格）
262	做多	精品	2	18	14	77.8%	77.5%	0.025	77.1	空头88%	+4.12%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI<30（严格） & 量比>1.8（严格）
263	做多	精品	2	26	19	73.1%	73.6%	0.014	77.1	⚠空头62%  震荡90%	+4.24%	MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格） & 量比>1.8（严格）
264	做多	精品	2	38	28	73.7%	73.6%	0.014	77.1	空头83%  ⚠震荡60%	+6.52%	偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
265	做空	精品	1	25	16	64.0%	64.0%	0.000	77.0	⚠多头47%  震荡90%	+5.90%	KDJ-J>75（宽松） & KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
266	做多	精品	3	35	29	82.9%	84.6%	0.040	76.6	空头88%  ⚠震荡62%	+10.50%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI<30（严格）
267	做多	精品	3	47	34	72.3%	72.3%	0.019	76.5	空头76%  ⚠震荡62%	+7.18%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
268	做多	精品	3	70	52	74.3%	73.3%	0.027	76.5	空头73%  震荡78%	+12.60%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.8（严格）
269	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头80%	+2.54%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松）
270	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	⚠多头50%	+2.54%	布林中区>0.60（宽松） & KDJ-J>75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
271	做多	精品	2	21	17	81.0%	80.6%	0.028	76.3	空头78%  震荡83%	+5.74%	下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI温和<45（严格）
272	做多	精品	3	38	29	76.3%	75.6%	0.042	76.2	空头84%  ⚠震荡62%	+7.92%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.8（严格）
273	做多	精品	3	28	24	85.7%	85.9%	0.042	76.2	空头92%  震荡81%	+9.52%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.8（严格）
274	做多	精品	3	49	37	75.5%	74.9%	0.041	76.1	空头81%  ⚠震荡58%	+9.66%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
275	做多	精品	3	49	37	75.5%	74.9%	0.041	76.1	空头81%  ⚠震荡58%	+9.66%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
276	做多	精品	3	49	37	75.5%	74.9%	0.041	76.1	空头81%  ⚠震荡58%	+9.66%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
277	做多	精品	2	25	19	76.0%	75.6%	0.029	76.0	空头70%  震荡100%	+5.10%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松）
278	做多	精品	3	34	25	73.5%	73.2%	0.028	75.9	空头79%  ⚠震荡40%	+5.76%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格） & 量比>1.3（宽松）
279	做多	精品	3	34	25	73.5%	73.2%	0.028	75.9	空头79%  ⚠震荡40%	+5.76%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格） & 量比>1.3（宽松）
280	做多	精品	3	34	25	73.5%	73.2%	0.028	75.9	空头79%  ⚠震荡40%	+5.76%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格）
281	做多	精品	2	32	23	71.9%	71.8%	0.004	75.9	空头67%  震荡75%	+4.68%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & 量比>1.3（宽松）
282	做多	精品	1	19	14	73.7%	73.7%	0.000	75.8	空头67%  震荡83%	+3.26%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI<30（严格） & 量比>1.3（宽松）
283	做多	精品	1	19	14	73.7%	73.7%	0.000	75.8	⚠空头64%  震荡88%	+3.26%	布林中区<0.35（严格） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松）
284	做多	精品	1	19	14	73.7%	73.7%	0.000	75.8	空头75%  震荡73%	+3.26%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.3（宽松）
285	做多	精品	1	19	14	73.7%	73.7%	0.000	75.8	⚠空头60%  震荡89%	+3.26%	布林位置<0.25（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI温和<50（宽松）
286	做多	精品	3	36	29	80.6%	81.4%	0.043	75.8	空头85%  震荡67%	+9.64%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & RSI<30（严格）
287	做多	精品	2	25	18	72.0%	72.1%	0.006	75.8	空头73%  震荡70%	+3.70%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.3（宽松）
288	做多	精品	3	43	31	72.1%	72.0%	0.019	75.7	空头77%  ⚠震荡58%	+6.42%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松）
289	做多	精品	3	43	31	72.1%	72.0%	0.019	75.7	空头77%  ⚠震荡55%	+6.42%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<45（严格）
290	做多	精品	3	43	31	72.1%	72.0%	0.019	75.7	空头78%  ⚠震荡55%	+6.42%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松）
291	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头78%  ⚠震荡58%	+5.66%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
292	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡55%	+5.66%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松）
293	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡55%	+5.66%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
294	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡55%	+5.66%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.3（宽松）
295	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡55%	+5.66%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.3（宽松）
296	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡55%	+5.66%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
297	做多	精品	3	39	28	71.8%	71.8%	0.018	75.6	空头79%  ⚠震荡50%	+5.66%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
298	做多	精品	3	40	29	72.5%	72.5%	0.024	75.6	空头79%  ⚠震荡58%	+6.20%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松）
299	做多	精品	3	40	29	72.5%	72.5%	0.024	75.6	空头79%  ⚠震荡58%	+6.20%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
300	做多	精品	3	40	29	72.5%	72.5%	0.024	75.6	空头79%  ⚠震荡55%	+6.20%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
301	做多	精品	3	44	32	72.7%	72.5%	0.024	75.6	空头78%  ⚠震荡55%	+6.96%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松）
302	做多	精品	3	40	29	72.5%	72.5%	0.024	75.6	空头79%  ⚠震荡55%	+6.20%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比温和>1.1（宽松）
303	做多	精品	3	40	29	72.5%	72.5%	0.024	75.6	空头79%  ⚠震荡55%	+6.20%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
304	做空	精品	2	20	12	60.0%	60.0%	0.000	75.4	多头56%	+3.60%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比温和>1.1（宽松）
305	做空	精品	2	20	12	60.0%	60.0%	0.000	75.4	多头60%	+3.60%	MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>55（严格） & 量比>1.3（宽松）
306	做空	精品	2	25	16	64.0%	64.1%	0.026	75.4	多头63%  震荡67%	+5.90%	布林位置>0.75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
307	做空	精品	2	30	18	60.0%	60.0%	0.000	75.4	多头55%  震荡67%	+5.40%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格）
308	做空	精品	2	20	12	60.0%	60.0%	0.000	75.4	多头67%  ⚠震荡50%	+3.60%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & KDJ-J>85（严格） & RSI>60（宽松） & 量比>1.8（严格）
309	做空	精品	2	20	12	60.0%	60.0%	0.000	75.4	多头67%  ⚠震荡50%	+3.60%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格） & 量比>1.8（严格）
310	做多	精品	2	29	21	72.4%	73.2%	0.018	75.2	空头71%  震荡75%	+4.46%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & RSI<30（严格）
311	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松）
312	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松）
313	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松）
314	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<40（宽松）
315	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头78%  ⚠震荡60%	+5.00%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
316	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
317	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
318	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & 量比>1.3（宽松）
319	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & 量比>1.3（宽松）
320	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI温和<50（宽松）
321	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松）
322	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
323	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI温和<45（严格）
324	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松）
325	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & 量比温和>1.1（宽松）
326	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头82%  ⚠震荡50%	+5.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
327	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松）
328	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头78%  ⚠震荡60%	+5.00%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
329	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.8（严格） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
330	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI温和<50（宽松）
331	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头80%  ⚠震荡60%	+5.00%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松）
332	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头78%  ⚠震荡60%	+5.00%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
333	做多	精品	2	30	22	73.3%	73.2%	0.018	75.2	空头78%  ⚠震荡60%	+5.00%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
334	做多	精品	2	86	63	73.3%	73.2%	0.018	75.2	空头73%  震荡75%	+14.24%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
335	做多	精品	3	34	28	82.4%	84.3%	0.046	75.1	空头88%  ⚠震荡57%	+9.96%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & RSI<30（严格）
336	做多	精品	3	34	28	82.4%	84.3%	0.046	75.1	空头88%  ⚠震荡62%	+9.96%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率向下（宽松） & RSI<30（严格）
337	做多	优质	3	33	23	69.7%	69.7%	0.004	75.1	空头71%  震荡67%	+3.82%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松）
338	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头82%	+2.50%	ATR波动率比>1.8（严格） & 布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松）
339	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头82%	+2.50%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & 量比>1.3（宽松）
340	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头82%	+2.50%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & RSI温和<45（严格）
341	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头82%	+2.50%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格）
342	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头82%	+2.50%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & 量比温和>1.1（宽松）
343	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头77%	+2.50%	MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
344	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头83%	+2.50%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格）
345	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头71%  震荡75%	+2.50%	KDJ-K<35（宽松） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松）
346	做多	精品	1	15	11	73.3%	73.3%	0.000	75.1	空头86%  ⚠震荡62%	+2.50%	ATR波动率比>1.2（宽松） & KDJ-K<25（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松）
347	做多	精品	3	51	39	76.5%	75.7%	0.046	75.0	空头82%  ⚠震荡58%	+10.74%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
348	做多	精品	3	39	31	79.5%	80.9%	0.047	74.8	空头82%  震荡70%	+9.86%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & RSI<30（严格）
349	做多	精品	1	26	19	73.1%	73.1%	0.000	74.5	空头76%  ⚠震荡60%	+4.24%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI<40（宽松）
350	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	ATR波动率比>1.8（严格） & 布林位置>0.85（严格） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松）
351	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	多头70%  ⚠震荡50%	+3.44%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
352	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	布林位置>0.75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
353	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	⚠多头29%  震荡89%	+3.44%	KDJ-J>75（宽松） & MACD柱翻负（严格） & OBV方向卖压（宽松）
354	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	布林位置>0.75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
355	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	布林位置>0.85（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
356	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥2（宽松） & OBV方向卖压（宽松）
